"timestamp","cpu","ramTotal","ramUsada","discoTotal","discoUsado","numProcessos","codigoMaquina","top5Processos"
"2025-10-14 18:01:01",100,7.88,89.7,221.64,91.9,305,"COD004","[{""cpu_percent"": 92.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 90.8, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 61.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 59.0, ""name"": ""chrome.exe"", ""pid"": 18788}, {""cpu_percent"": 51.9, ""name"": ""chrome.exe"", ""pid"": 24960}]"
"2025-10-14 18:01:14",3.1,7.88,87.3,221.64,91.9,302,"COD004","[{""cpu_percent"": 599.5, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 21.3, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 16.0, ""name"": ""chrome.exe"", ""pid"": 11460}, {""cpu_percent"": 15.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 14.7, ""name"": ""chrome.exe"", ""pid"": 16588}]"
"2025-10-14 18:01:26",26.5,7.88,88.3,221.64,91.9,302,"COD004","[{""cpu_percent"": 616.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 41.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 19.4, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 18.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 12.5, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:01:39",5.8,7.88,87.5,221.64,91.9,301,"COD004","[{""cpu_percent"": 686.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 11.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 8.4, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 8.1, ""name"": ""chrome.exe"", ""pid"": 24960}]"
"2025-10-14 18:01:50",4.5,7.88,87.7,221.64,91.9,301,"COD004","[{""cpu_percent"": 746.4, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 11.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 11.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 4.0, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 3.5, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:02:03",6.2,7.88,88.1,221.64,91.9,301,"COD004","[{""cpu_percent"": 762.1, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 6.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 5.6, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 4.5, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.0, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:02:14",2.3,7.88,88.5,221.64,91.9,300,"COD004","[{""cpu_percent"": 760.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 7.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 5.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 4.5, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 3.8, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:02:26",4.7,7.88,89.7,221.64,91.9,301,"COD004","[{""cpu_percent"": 705.9, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 32.7, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 14.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.4, ""name"": ""chrome.exe"", ""pid"": 22328}, {""cpu_percent"": 5.8, ""name"": ""chrome.exe"", ""pid"": 18788}]"
"2025-10-14 18:02:38",6.1,7.88,90,221.64,91.9,300,"COD004","[{""cpu_percent"": 724.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.7, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 14.7, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 11.0, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 9.8, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:02:50",8.3,7.88,89.9,221.64,91.9,300,"COD004","[{""cpu_percent"": 735.1, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 20.5, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.0, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.7, ""name"": ""Code.exe"", ""pid"": 19584}]"
"2025-10-14 18:03:02",6,7.88,90.6,221.64,91.9,300,"COD004","[{""cpu_percent"": 724.1, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 20.4, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 10.8, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 7.0, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:03:14",10.1,7.88,90.3,221.64,91.9,300,"COD004","[{""cpu_percent"": 735.4, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 18.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.1, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:03:26",5.9,7.88,91.7,221.64,91.9,300,"COD004","[{""cpu_percent"": 735.0, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 21.5, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.4, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 5.3, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:03:38",21.8,7.88,92.8,221.64,91.9,300,"COD004","[{""cpu_percent"": 731.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 22.0, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 15.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 9.5, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 7.1, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:03:50",1.6,7.88,92.8,221.64,91.9,300,"COD004","[{""cpu_percent"": 743.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 5.7, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 5.6, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.5, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:04:02",8.2,7.88,92.8,221.64,91.9,299,"COD004","[{""cpu_percent"": 740.4, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 19.8, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.3, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.0, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:04:13",5.3,7.88,93.1,221.64,91.9,299,"COD004","[{""cpu_percent"": 741.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 29.1, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.8, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.7, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 3.3, ""name"": ""audiodg.exe"", ""pid"": 4080}]"
"2025-10-14 18:04:25",12.3,7.88,92.5,221.64,91.9,299,"COD004","[{""cpu_percent"": 714.5, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 33.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 20.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.8, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 4.8, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:04:37",9.7,7.88,91.7,221.64,91.9,299,"COD004","[{""cpu_percent"": 744.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 22.0, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 3.3, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:04:49",9.7,7.88,92.9,221.64,91.9,300,"COD004","[{""cpu_percent"": 707.4, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 23.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 12.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 11.2, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 7.8, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:05:01",10.1,7.88,92.8,221.64,91.9,300,"COD004","[{""cpu_percent"": 735.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 21.5, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 9.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 5.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.5, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:05:12",1.8,7.88,92.6,221.64,91.9,300,"COD004","[{""cpu_percent"": 752.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 18.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.2, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.0, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 3.6, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:05:24",2.9,7.88,93.6,221.64,91.9,298,"COD004","[{""cpu_percent"": 709.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 28.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 20.2, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 10.0, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 7.8, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:05:36",100,7.88,94.3,221.64,91.9,304,"COD004","[{""cpu_percent"": 479.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 57.1, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 57.0, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 40.4, ""name"": ""chrome.exe"", ""pid"": 18788}, {""cpu_percent"": 36.7, ""name"": ""MemCompression"", ""pid"": 3220}]"
"2025-10-14 18:05:50",7.4,7.88,90,221.64,91.9,310,"COD004","[{""cpu_percent"": 471.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 38.1, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 36.6, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 21.0, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 16.7, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:06:02",11.3,7.88,86.8,221.64,91.9,309,"COD004","[{""cpu_percent"": 747.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 11.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 8.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.4, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:06:15",0.8,7.88,88,221.64,91.9,309,"COD004","[{""cpu_percent"": 723.3, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 14.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.1, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 10.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 7.8, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:06:27",4.6,7.88,86.9,221.64,91.9,307,"COD004","[{""cpu_percent"": 724.4, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 17.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.4, ""name"": ""core.exe"", ""pid"": 5824}, {""cpu_percent"": 9.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 7.7, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:06:39",2.9,7.88,87.9,221.64,91.9,307,"COD004","[{""cpu_percent"": 702.9, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 21.0, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 16.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.7, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 7.7, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:06:51",27.3,7.88,88.8,221.64,91.9,306,"COD004","[{""cpu_percent"": 701.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 18.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 18.0, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 10.4, ""name"": ""chrome.exe"", ""pid"": 18788}, {""cpu_percent"": 9.5, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:07:03",2.7,7.88,88.9,221.64,91.9,305,"COD004","[{""cpu_percent"": 739.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.1, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.2, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.7, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:07:15",3.5,7.88,89.4,221.64,91.9,305,"COD004","[{""cpu_percent"": 717.9, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 16.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 12.0, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 11.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 9.7, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:07:26",4.1,7.88,89.3,221.64,91.9,305,"COD004","[{""cpu_percent"": 727.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 21.0, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 9.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.7, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:07:38",4.7,7.88,89.4,221.64,91.9,305,"COD004","[{""cpu_percent"": 730.5, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 18.0, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 13.7, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.2, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 6.0, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:07:50",2.7,7.88,89.6,221.64,91.9,305,"COD004","[{""cpu_percent"": 757.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 11.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 5.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 2.9, ""name"": ""svchost.exe"", ""pid"": 2076}]"
"2025-10-14 18:08:02",10.2,7.88,89.5,221.64,91.9,305,"COD004","[{""cpu_percent"": 752.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 10.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 10.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 5.4, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.7, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:08:14",11.6,7.88,89,221.64,91.9,304,"COD004","[{""cpu_percent"": 746.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 12.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 12.1, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 9.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 5.3, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:08:25",8.8,7.88,88.7,221.64,91.9,304,"COD004","[{""cpu_percent"": 742.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 20.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 3.1, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:08:38",2.1,7.88,87.3,221.64,91.9,305,"COD004","[{""cpu_percent"": 744.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 10.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 5.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.0, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:08:49",17.4,7.88,87.9,221.64,91.9,305,"COD004","[{""cpu_percent"": 732.0, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 12.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 11.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 3.9, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:09:01",5.3,7.88,86.3,221.64,91.9,306,"COD004","[{""cpu_percent"": 751.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.8, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.0, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.2, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 3.8, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:09:13",4.3,7.88,86.9,221.64,91.9,306,"COD004","[{""cpu_percent"": 705.5, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 24.8, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 17.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 11.3, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 10.5, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:09:25",2.3,7.88,86.5,221.64,91.9,306,"COD004","[{""cpu_percent"": 750.0, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 17.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 2.9, ""name"": ""python.exe"", ""pid"": 28772}]"
"2025-10-14 18:09:37",8.5,7.88,87.5,221.64,91.9,306,"COD004","[{""cpu_percent"": 730.1, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 22.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 14.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.8, ""name"": ""System"", ""pid"": 4}]"
"2025-10-14 18:09:49",4.1,7.88,87.1,221.64,91.9,306,"COD004","[{""cpu_percent"": 743.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 17.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.0, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.0, ""name"": ""chrome.exe"", ""pid"": 22328}, {""cpu_percent"": 4.2, ""name"": ""chrome.exe"", ""pid"": 24960}]"
"2025-10-14 18:10:01",2.3,7.88,88,221.64,91.9,306,"COD004","[{""cpu_percent"": 725.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 17.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 15.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.6, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:10:12",8.3,7.88,88.4,221.64,91.9,306,"COD004","[{""cpu_percent"": 762.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 10.5, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.8, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.8, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.6, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:10:24",8.6,7.88,87.5,221.64,91.9,306,"COD004","[{""cpu_percent"": 734.1, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.1, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 14.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 6.1, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:10:36",5.5,7.88,87.2,221.64,91.9,306,"COD004","[{""cpu_percent"": 757.0, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 11.9, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 2.7, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:10:48",10.1,7.88,85.3,221.64,91.9,306,"COD004","[{""cpu_percent"": 724.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 12.9, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 12.0, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 8.4, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 6.7, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:10:59",2.1,7.88,84.5,221.64,91.9,305,"COD004","[{""cpu_percent"": 763.7, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 8.7, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.6, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 2.9, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:11:11",3.5,7.88,84.9,221.64,91.9,305,"COD004","[{""cpu_percent"": 748.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 16.4, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.4, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 6.4, ""name"": ""System"", ""pid"": 4}, {""cpu_percent"": 4.4, ""name"": ""chrome.exe"", ""pid"": 17400}]"
"2025-10-14 18:11:23",1.6,7.88,85.2,221.64,91.9,305,"COD004","[{""cpu_percent"": 758.8, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 3.2, ""name"": ""python.exe"", ""pid"": 28772}]"
"2025-10-14 18:11:35",6.6,7.88,85.3,221.64,91.9,305,"COD004","[{""cpu_percent"": 737.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 16.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 15.3, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 7.1, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 5.8, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:11:47",1.8,7.88,85.4,221.64,91.9,307,"COD004","[{""cpu_percent"": 741.2, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 13.8, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 8.5, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 4.3, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 4.0, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:11:58",3.1,7.88,85.8,221.64,91.9,306,"COD004","[{""cpu_percent"": 737.6, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 15.6, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.7, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 8.9, ""name"": ""chrome.exe"", ""pid"": 17400}, {""cpu_percent"": 3.3, ""name"": ""chrome.exe"", ""pid"": 22328}]"
"2025-10-14 18:12:10",11.3,7.88,85.6,221.64,91.9,306,"COD004","[{""cpu_percent"": 732.0, ""name"": ""System Idle Process"", ""pid"": 0}, {""cpu_percent"": 20.2, ""name"": ""chrome.exe"", ""pid"": 25092}, {""cpu_percent"": 10.2, ""name"": ""chrome.exe"", ""pid"": 24960}, {""cpu_percent"": 6.3, ""name"": ""chrome.exe"", ""pid"": 18788}, {""cpu_percent"": 5.8, ""name"": ""chrome.exe"", ""pid"": 17400}]"
